,name,objid,date,ra,dec,dist,type,subtype,mapp,mabs,importance
1409,FENGYUN 1C DEB,1999-025BZN,1999-01-01,153.08158658625956,0.8077590881472235,4.8233681030073945e-05,Satellite,debris,25.0,25.0,0
1410,FENGYUN 1C DEB,1999-025BZP,1999-01-01,165.22856742387128,0.4469968547566353,4.911533353272017e-05,Satellite,debris,25.0,25.0,0
1411,FENGYUN 1C DEB,1999-025BZR,1999-01-01,134.15589322782765,1.2977855893164798,4.820524649678959e-05,Satellite,debris,25.0,25.0,0
1412,FENGYUN 1C DEB,1999-025BZS,1999-01-01,193.83530436392593,-0.36313890483808997,4.766654877759957e-05,Satellite,debris,25.0,25.0,0
1413,FENGYUN 1C DEB,1999-025BZT,1999-01-01,297.5305415663341,-1.5757646765224955,4.8900989281677244e-05,Satellite,debris,25.0,25.0,0
1414,FENGYUN 1C DEB,1999-025BZU,1999-01-01,138.58899607526993,1.19969237318311,4.827058137571225e-05,Satellite,debris,25.0,25.0,0
1415,FENGYUN 1C DEB,1999-025BZV,1999-01-01,96.46849936187488,1.7199824597136153,4.8677828262251063e-05,Satellite,debris,25.0,25.0,0
1416,FENGYUN 1C DEB,1999-025BZX,1999-01-01,254.96801215753874,-1.5913817143563749,4.79359565932675e-05,Satellite,debris,25.0,25.0,0
1417,FENGYUN 1C DEB,1999-025BZY,1999-01-01,120.66433069165062,1.5751406463732605,4.853340682810426e-05,Satellite,debris,25.0,25.0,0
1418,FENGYUN 1C DEB,1999-025BZZ,1999-01-01,43.203739055950585,1.1416136375895192,4.73169122258975e-05,Satellite,debris,25.0,25.0,0
1419,FENGYUN 1C DEB,1999-025CAA,1999-01-01,125.62054293059155,1.4231558188157614,4.833160027592525e-05,Satellite,debris,25.0,25.0,0
1420,FENGYUN 1C DEB,1999-025CAC,1999-01-01,339.5101402374831,-0.6473032005069405,4.8125576969219015e-05,Satellite,debris,25.0,25.0,0
1421,FENGYUN 1C DEB,1999-025CAD,1999-01-01,203.75679123992913,-0.6650283755225395,4.997033614738862e-05,Satellite,debris,25.0,25.0,0
1422,FENGYUN 1C DEB,1999-025CAE,1999-01-01,323.23108547487635,-1.1203667435559665,4.752035947121774e-05,Satellite,debris,25.0,25.0,0
1423,FENGYUN 1C DEB,1999-025CAF,1999-01-01,82.03549379416505,1.6784602268375406,4.7274403842953004e-05,Satellite,debris,25.0,25.0,0
1424,FENGYUN 1C DEB,1999-025CAG,1999-01-01,294.96452886726775,-1.6283650524222708,4.789857723971245e-05,Satellite,debris,25.0,25.0,0
1425,FENGYUN 1C DEB,1999-025CAH,1999-01-01,318.5101826210554,-1.173083266157084,4.789131289080041e-05,Satellite,debris,25.0,25.0,0
1426,FENGYUN 1C DEB,1999-025CAJ,1999-01-01,8.474435243472776,0.19617322976048968,4.82870756387355e-05,Satellite,debris,25.0,25.0,0
1427,FENGYUN 1C DEB,1999-025CAK,1999-01-01,245.88045785758962,-1.5743734898483723,4.908988053069471e-05,Satellite,debris,25.0,25.0,0
1428,FENGYUN 1C DEB,1999-025CAL,1999-01-01,85.67124734533687,1.6884808367418003,4.70255032469314e-05,Satellite,debris,25.0,25.0,0
1429,FENGYUN 1C DEB,1999-025CAM,1999-01-01,168.29065007851514,0.4246629418136039,4.94444995000458e-05,Satellite,debris,25.0,25.0,0
1430,FENGYUN 1C DEB,1999-025CAN,1999-01-01,313.44078589204304,-1.3433644016970463,4.709957794566705e-05,Satellite,debris,25.0,25.0,0
1431,FENGYUN 1C DEB,1999-025CAP,1999-01-01,206.36150586030706,-0.7142324970091363,4.889498633969651e-05,Satellite,debris,25.0,25.0,0
1432,FENGYUN 1C DEB,1999-025CAQ,1999-01-01,234.32485231714884,-1.2904653795260683,4.9118904906411264e-05,Satellite,debris,25.0,25.0,0
1433,FENGYUN 1C DEB,1999-025CAR,1999-01-01,326.69844083808914,-0.962533894121669,4.7690344207373656e-05,Satellite,debris,25.0,25.0,0
1434,FENGYUN 1C DEB,1999-025CAS,1999-01-01,358.3483280293015,-0.1544557494817507,4.549041120778307e-05,Satellite,debris,25.0,25.0,0
1435,FENGYUN 1C DEB,1999-025CAT,1999-01-01,263.8687582877846,-1.7067765466177331,4.809145937865075e-05,Satellite,debris,25.0,25.0,0
1436,FENGYUN 1C DEB,1999-025CAV,1999-01-01,291.30653603819917,-1.6357496251656258,4.879347431402561e-05,Satellite,debris,25.0,25.0,0
1437,FENGYUN 1C DEB,1999-025CAW,1999-01-01,300.520022382163,-1.5544910914911039,4.617753816702044e-05,Satellite,debris,25.0,25.0,0
1438,FENGYUN 1C DEB,1999-025CAY,1999-01-01,60.633830373105674,1.4633417644527908,4.762719752645225e-05,Satellite,debris,25.0,25.0,0
1439,FENGYUN 1C DEB,1999-025CAZ,1999-01-01,190.5773683989253,-0.2755214312938303,4.9162725480550154e-05,Satellite,debris,25.0,25.0,0
1440,FENGYUN 1C DEB,1999-025CBA,1999-01-01,283.3549134134107,-1.6918142629392958,4.7431378562673885e-05,Satellite,debris,25.0,25.0,0
1441,FENGYUN 1C DEB,1999-025CBC,1999-01-01,295.25264883492446,-1.5803578754884162,4.8312115094097475e-05,Satellite,debris,25.0,25.0,0
1442,FENGYUN 1C DEB,1999-025CBD,1999-01-01,119.06144552133556,1.5709895356458723,4.872814287307737e-05,Satellite,debris,25.0,25.0,0
1443,FENGYUN 1C DEB,1999-025CBE,1999-01-01,357.65621654635487,-0.15124794650683934,4.837657386272829e-05,Satellite,debris,25.0,25.0,0
1444,FENGYUN 1C DEB,1999-025CBF,1999-01-01,261.0850404304349,-1.6801280166324704,4.9884003010368775e-05,Satellite,debris,25.0,25.0,0
1445,FENGYUN 1C DEB,1999-025CBG,1999-01-01,157.14967869774398,0.7228363146661785,4.892641498395053e-05,Satellite,debris,25.0,25.0,0
1446,FENGYUN 1C DEB,1999-025CBJ,1999-01-01,218.767143615536,-0.9616011940248335,4.821089265768052e-05,Satellite,debris,25.0,25.0,0
1447,FENGYUN 1C DEB,1999-025CBK,1999-01-01,133.89239554571816,1.2773124207628135,4.812763330836056e-05,Satellite,debris,25.0,25.0,0
1448,FENGYUN 1C DEB,1999-025CBM,1999-01-01,125.88460949379605,1.4453728062848088,5.0696386231131506e-05,Satellite,debris,25.0,25.0,0
1449,FENGYUN 1C DEB,1999-025CBN,1999-01-01,315.9071425686395,-1.2860789391365082,4.802925523488452e-05,Satellite,debris,25.0,25.0,0
1450,FENGYUN 1C DEB,1999-025CBP,1999-01-01,270.7931465139061,-1.7836429859092071,4.907847092354255e-05,Satellite,debris,25.0,25.0,0
1451,FENGYUN 1C DEB,1999-025CBQ,1999-01-01,261.7711723687736,-1.6749865785234015,4.944674372012066e-05,Satellite,debris,25.0,25.0,0
1452,FENGYUN 1C DEB,1999-025CBR,1999-01-01,90.74102205510698,1.7287542053108949,4.712436636201657e-05,Satellite,debris,25.0,25.0,0
1453,FENGYUN 1C DEB,1999-025CBS,1999-01-01,331.2189929663177,-0.8680758591425752,4.769740260125972e-05,Satellite,debris,25.0,25.0,0
1454,FENGYUN 1C DEB,1999-025CBT,1999-01-01,202.99583116423096,-0.6348424378319406,4.865397866256554e-05,Satellite,debris,25.0,25.0,0
1455,FENGYUN 1C DEB,1999-025CBV,1999-01-01,139.05025316240017,1.147259811418421,4.7901553874362235e-05,Satellite,debris,25.0,25.0,0
1456,FENGYUN 1C DEB,1999-025CBW,1999-01-01,299.15645069192004,-1.5293728537742988,4.820335663422038e-05,Satellite,debris,25.0,25.0,0
1457,FENGYUN 1C DEB,1999-025CBX,1999-01-01,79.75661396203726,1.6481942385884762,4.88402166412189e-05,Satellite,debris,25.0,25.0,0
1458,FENGYUN 1C DEB,1999-025CBY,1999-01-01,124.98086183918201,1.4461442737427972,4.8006376901552436e-05,Satellite,debris,25.0,25.0,0
1459,FENGYUN 1C DEB,1999-025CBZ,1999-01-01,257.71038827091974,-1.6663874376356578,4.823214111780501e-05,Satellite,debris,25.0,25.0,0
1460,FENGYUN 1C DEB,1999-025CCC,1999-01-01,13.360815158907565,0.27163273415082845,4.8180045018895034e-05,Satellite,debris,25.0,25.0,0
1461,FENGYUN 1C DEB,1999-025CCE,1999-01-01,243.09015677959647,-1.5029125130579766,4.843308867634668e-05,Satellite,debris,25.0,25.0,0
1462,FENGYUN 1C DEB,1999-025CCF,1999-01-01,212.0215684945501,-0.91583930943322,4.8537654270574384e-05,Satellite,debris,25.0,25.0,0
1463,FENGYUN 1C DEB,1999-025CCG,1999-01-01,171.12913818962738,0.267297604035688,4.838046515483107e-05,Satellite,debris,25.0,25.0,0
1464,FENGYUN 1C DEB,1999-025CCH,1999-01-01,231.79359442592917,-1.3086992215980777,4.8864367396692325e-05,Satellite,debris,25.0,25.0,0
1465,FENGYUN 1C DEB,1999-025CCJ,1999-01-01,15.259640743728232,0.3770617762134405,4.820286749295367e-05,Satellite,debris,25.0,25.0,0
1466,FENGYUN 1C DEB,1999-025CCL,1999-01-01,64.39774341457698,1.5479486810035787,4.716630153526116e-05,Satellite,debris,25.0,25.0,0
1467,FENGYUN 1C DEB,1999-025CCM,1999-01-01,41.29603718913203,1.0564342433820235,4.7357183009946804e-05,Satellite,debris,25.0,25.0,0
1468,FENGYUN 1C DEB,1999-025CCN,1999-01-01,149.55148704353695,0.9634548766683866,4.765132194185829e-05,Satellite,debris,25.0,25.0,0
1469,FENGYUN 1C DEB,1999-025CCQ,1999-01-01,144.82246982618744,1.0338378600378213,4.748840315044696e-05,Satellite,debris,25.0,25.0,0
1470,FENGYUN 1C DEB,1999-025CCR,1999-01-01,153.92199767868337,0.7862101306548906,4.7968992145524176e-05,Satellite,debris,25.0,25.0,0
1471,FENGYUN 1C DEB,1999-025CCS,1999-01-01,68.84498568658869,1.5909180240383156,4.82756286827775e-05,Satellite,debris,25.0,25.0,0
1472,FENGYUN 1C DEB,1999-025CCT,1999-01-01,321.0480668371157,-1.1179787356889972,4.835200926345188e-05,Satellite,debris,25.0,25.0,0
1473,FENGYUN 1C DEB,1999-025CCU,1999-01-01,247.82102519697924,-1.5665861481470402,4.8477585521559796e-05,Satellite,debris,25.0,25.0,0
1474,FENGYUN 1C DEB,1999-025CCW,1999-01-01,167.13624713969156,0.41730549587610427,4.8910134891892426e-05,Satellite,debris,25.0,25.0,0
1475,FENGYUN 1C DEB,1999-025CCY,1999-01-01,96.37297182148507,1.7207654535062757,4.763917355545712e-05,Satellite,debris,25.0,25.0,0
1476,FENGYUN 1C DEB,1999-025CCZ,1999-01-01,236.88465091968413,-1.4179683239572431,4.862013604303483e-05,Satellite,debris,25.0,25.0,0
1477,FENGYUN 1C DEB,1999-025CDA,1999-01-01,102.37859412047906,1.6911309742831164,4.886192374697202e-05,Satellite,debris,25.0,25.0,0
1478,FENGYUN 1C DEB,1999-025CDD,1999-01-01,48.791912782827296,1.2572085879488544,4.6695411929173924e-05,Satellite,debris,25.0,25.0,0
1479,FENGYUN 1C DEB,1999-025CDE,1999-01-01,290.32869115854845,-1.6223394964381486,4.870949631971122e-05,Satellite,debris,25.0,25.0,0
1480,FENGYUN 1C DEB,1999-025CDG,1999-01-01,230.05260777883484,-1.2158563964785578,4.922436817530059e-05,Satellite,debris,25.0,25.0,0
1481,FENGYUN 1C DEB,1999-025CDH,1999-01-01,291.4638881527475,-1.6401269759688548,4.61515142859305e-05,Satellite,debris,25.0,25.0,0
1482,FENGYUN 1C DEB,1999-025CDJ,1999-01-01,172.09722073103842,0.27650468817263907,4.682232906390085e-05,Satellite,debris,25.0,25.0,0
1483,FENGYUN 1C DEB,1999-025CDM,1999-01-01,288.1519042428591,-1.664680929950715,4.80747718396039e-05,Satellite,debris,25.0,25.0,0
1484,FENGYUN 1C DEB,1999-025CDN,1999-01-01,98.70535876585217,1.7296474088862719,4.7845842678419015e-05,Satellite,debris,25.0,25.0,0
1485,FENGYUN 1C DEB,1999-025CDP,1999-01-01,42.99313449248066,1.1248031530728269,4.82091601437793e-05,Satellite,debris,25.0,25.0,0
1486,FENGYUN 1C DEB,1999-025CDQ,1999-01-01,318.55087941695314,-1.1664716097471688,4.8041806009615e-05,Satellite,debris,25.0,25.0,0
1487,FENGYUN 1C DEB,1999-025CDR,1999-01-01,34.31585777332715,0.8104008438058895,4.6188306793247876e-05,Satellite,debris,25.0,25.0,0
1488,FENGYUN 1C DEB,1999-025CDS,1999-01-01,28.085108863350577,0.6511719002530757,4.8124714759099504e-05,Satellite,debris,25.0,25.0,0
1489,FENGYUN 1C DEB,1999-025CDT,1999-01-01,60.0205018123966,1.489830061566087,4.708025527348786e-05,Satellite,debris,25.0,25.0,0
1490,FENGYUN 1C DEB,1999-025CDU,1999-01-01,214.92070119661335,-0.8393906377412147,5.08021625706581e-05,Satellite,debris,25.0,25.0,0
1491,FENGYUN 1C DEB,1999-025CDV,1999-01-01,149.34846335306636,0.9698301889754142,4.772113251848553e-05,Satellite,debris,25.0,25.0,0
1492,FENGYUN 1C DEB,1999-025CDW,1999-01-01,309.9024681665425,-1.36355161124941,4.838678190449033e-05,Satellite,debris,25.0,25.0,0
1493,FENGYUN 1C DEB,1999-025CDX,1999-01-01,306.7012511291337,-1.4613147825958854,4.772051244171441e-05,Satellite,debris,25.0,25.0,0
1494,FENGYUN 1C DEB,1999-025CDY,1999-01-01,262.4579308219827,-1.7135351400188188,5.232150933711324e-05,Satellite,debris,25.0,25.0,0
1495,FENGYUN 1C DEB,1999-025CDZ,1999-01-01,89.52448657547119,1.727238245288609,4.8432411543688417e-05,Satellite,debris,25.0,25.0,0
1496,FENGYUN 1C DEB,1999-025CEA,1999-01-01,36.528783519134436,0.9808196923582576,4.8065767289752664e-05,Satellite,debris,25.0,25.0,0
1497,FENGYUN 1C DEB,1999-025CEC,1999-01-01,126.40029799183745,1.4368130506388779,4.8726025310938737e-05,Satellite,debris,25.0,25.0,0
1498,FENGYUN 1C DEB,1999-025CEE,1999-01-01,61.61026261052599,1.4562508289329383,4.8131889040612e-05,Satellite,debris,25.0,25.0,0
1499,FENGYUN 1C DEB,1999-025CEF,1999-01-01,294.7838802543602,-1.5944959639618397,4.831676629791991e-05,Satellite,debris,25.0,25.0,0
1500,FENGYUN 1C DEB,1999-025CEG,1999-01-01,247.19142660396068,-1.5635204826813702,4.715490640420133e-05,Satellite,debris,25.0,25.0,0
1501,FENGYUN 1C DEB,1999-025CEH,1999-01-01,2.6573706833112722,0.03283492915768331,4.7518635349955814e-05,Satellite,debris,25.0,25.0,0
1502,FENGYUN 1C DEB,1999-025CEJ,1999-01-01,154.66814914799244,0.8007247707508688,4.82108604116184e-05,Satellite,debris,25.0,25.0,0
1503,FENGYUN 1C DEB,1999-025CEK,1999-01-01,104.5512620167877,1.6805989475675327,4.833024089019785e-05,Satellite,debris,25.0,25.0,0
1504,FENGYUN 1C DEB,1999-025CEL,1999-01-01,13.279666731970194,0.32992627870996033,4.65321167378831e-05,Satellite,debris,25.0,25.0,0
1505,FENGYUN 1C DEB,1999-025CEM,1999-01-01,293.8162547830458,-1.6075921124483874,4.854394017087403e-05,Satellite,debris,25.0,25.0,0
1506,FENGYUN 1C DEB,1999-025CEN,1999-01-01,269.9223707151145,-1.7281879325544298,4.825582693080501e-05,Satellite,debris,25.0,25.0,0
1507,FENGYUN 1C DEB,1999-025CEP,1999-01-01,185.24019102725813,-0.06049257983308493,4.81704668640974e-05,Satellite,debris,25.0,25.0,0
1508,FENGYUN 1C DEB,1999-025CEQ,1999-01-01,359.2719430766297,-0.1254069483284856,4.719848147933899e-05,Satellite,debris,25.0,25.0,0
1509,FENGYUN 1C DEB,1999-025CER,1999-01-01,279.8066125331211,-1.7109735388634395,4.7872239317230074e-05,Satellite,debris,25.0,25.0,0
1510,FENGYUN 1C DEB,1999-025CES,1999-01-01,101.85407768271354,1.7121687923653954,4.827958037718454e-05,Satellite,debris,25.0,25.0,0
1511,FENGYUN 1C DEB,1999-025CET,1999-01-01,200.14361184171847,-0.5612883859986324,5.0804204637122125e-05,Satellite,debris,25.0,25.0,0
1512,FENGYUN 1C DEB,1999-025CEU,1999-01-01,347.83062345768,-0.370730997331472,4.669676380761869e-05,Satellite,debris,25.0,25.0,0
1513,FENGYUN 1C DEB,1999-025CEV,1999-01-01,108.14923628414643,1.6550594982273807,4.794655602170037e-05,Satellite,debris,25.0,25.0,0
1514,FENGYUN 1C DEB,1999-025CEZ,1999-01-01,267.1474971467049,-1.7141237712284276,4.763109263792834e-05,Satellite,debris,25.0,25.0,0
1515,FENGYUN 1C DEB,1999-025CFA,1999-01-01,21.975888882679012,0.5760042889809182,4.746682452209615e-05,Satellite,debris,25.0,25.0,0
1516,FENGYUN 1C DEB,1999-025CFB,1999-01-01,132.88647581105377,1.3365958064722034,5.0259062512773056e-05,Satellite,debris,25.0,25.0,0
1517,FENGYUN 1C DEB,1999-025CFC,1999-01-01,3.0657179610781724,0.05182980769822777,4.74518034846171e-05,Satellite,debris,25.0,25.0,0
1518,FENGYUN 1C DEB,1999-025CFD,1999-01-01,164.96379247381117,0.5606354453953394,4.822788728157594e-05,Satellite,debris,25.0,25.0,0
1519,FENGYUN 1C DEB,1999-025CFE,1999-01-01,2.3520257519125103,0.026824594554425114,4.753948488646785e-05,Satellite,debris,25.0,25.0,0
1520,FENGYUN 1C DEB,1999-025CFF,1999-01-01,191.54314341148114,-0.19071877506640153,4.840866695474287e-05,Satellite,debris,25.0,25.0,0
1521,FENGYUN 1C DEB,1999-025CFG,1999-01-01,295.3021662540907,-1.581250621672737,4.80891371471093e-05,Satellite,debris,25.0,25.0,0
1522,FENGYUN 1C DEB,1999-025CFH,1999-01-01,347.1008930199911,-0.5299772848465856,4.64228865580878e-05,Satellite,debris,25.0,25.0,0
1523,FENGYUN 1C DEB,1999-025CFJ,1999-01-01,297.479280310683,-1.5378871595168517,4.7502024670455606e-05,Satellite,debris,25.0,25.0,0
1524,FENGYUN 1C DEB,1999-025CFK,1999-01-01,55.24063221057117,1.3249385804358227,4.789335484373196e-05,Satellite,debris,25.0,25.0,0
1525,FENGYUN 1C DEB,1999-025CFL,1999-01-01,113.24423916568422,1.597910739663083,4.9983618400936875e-05,Satellite,debris,25.0,25.0,0
1526,FENGYUN 1C DEB,1999-025CFN,1999-01-01,333.4101166539338,-0.8563631522327252,4.752356132698521e-05,Satellite,debris,25.0,25.0,0
1527,FENGYUN 1C DEB,1999-025CFQ,1999-01-01,219.55442397003304,-1.0042474213577333,4.9943346080726095e-05,Satellite,debris,25.0,25.0,0
1528,FENGYUN 1C DEB,1999-025CFR,1999-01-01,36.89324269551478,1.0018044586827952,4.8199557325742506e-05,Satellite,debris,25.0,25.0,0
1529,FENGYUN 1C DEB,1999-025CFS,1999-01-01,242.76721221572015,-1.5203183348828473,4.862940435597071e-05,Satellite,debris,25.0,25.0,0
1530,FENGYUN 1C DEB,1999-025CFT,1999-01-01,169.43889211495505,0.45029508180883054,4.803798369962347e-05,Satellite,debris,25.0,25.0,0
1531,FENGYUN 1C DEB,1999-025CFU,1999-01-01,259.8408276591083,-1.6750427492433981,4.855733153481065e-05,Satellite,debris,25.0,25.0,0
1532,FENGYUN 1C DEB,1999-025CFV,1999-01-01,16.88913913948501,0.34235612958869643,4.6730550532522397e-05,Satellite,debris,25.0,25.0,0
1533,FENGYUN 1C DEB,1999-025CFW,1999-01-01,43.89484273508447,1.2032947963072604,4.765514142900541e-05,Satellite,debris,25.0,25.0,0
1534,FENGYUN 1C DEB,1999-025CFX,1999-01-01,80.82098203573442,1.6854733292499333,4.836410629544929e-05,Satellite,debris,25.0,25.0,0
1535,FENGYUN 1C DEB,1999-025CFY,1999-01-01,317.60971661647096,-1.246605245839418,4.7542828943479275e-05,Satellite,debris,25.0,25.0,0
1536,FENGYUN 1C DEB,1999-025CFZ,1999-01-01,347.55452902780206,-0.420577936155281,4.809067884470613e-05,Satellite,debris,25.0,25.0,0
1537,FENGYUN 1C DEB,1999-025CGB,1999-01-01,287.23855772415584,-1.6565532660245308,4.8361056639556326e-05,Satellite,debris,25.0,25.0,0
1538,FENGYUN 1C DEB,1999-025CGE,1999-01-01,38.29738933643201,1.0526954480242925,4.688891331050477e-05,Satellite,debris,25.0,25.0,0
1539,FENGYUN 1C DEB,1999-025CGF,1999-01-01,335.57059747122213,-0.8037424113685516,4.6560075937255915e-05,Satellite,debris,25.0,25.0,0
1540,FENGYUN 1C DEB,1999-025CGG,1999-01-01,340.9568759754307,-0.6293812603997759,4.772822184020519e-05,Satellite,debris,25.0,25.0,0
1541,FENGYUN 1C DEB,1999-025CGH,1999-01-01,342.84347897114884,-0.5827606341884131,4.7531629185393425e-05,Satellite,debris,25.0,25.0,0
1542,FENGYUN 1C DEB,1999-025CGJ,1999-01-01,31.97188261355201,0.860715377515123,4.8017673984482494e-05,Satellite,debris,25.0,25.0,0
1543,FENGYUN 1C DEB,1999-025CGK,1999-01-01,315.34957164600223,-1.2645529805662017,4.771967239267157e-05,Satellite,debris,25.0,25.0,0
1544,FENGYUN 1C DEB,1999-025CGL,1999-01-01,90.85166568968964,1.6798266630794447,4.620045216848583e-05,Satellite,debris,25.0,25.0,0
1545,FENGYUN 1C DEB,1999-025CGM,1999-01-01,211.94500692404358,-0.8545159626034307,4.917619077101294e-05,Satellite,debris,25.0,25.0,0
1546,FENGYUN 1C DEB,1999-025CGN,1999-01-01,45.3362731583366,1.177138398976537,4.712532955761748e-05,Satellite,debris,25.0,25.0,0
1547,FENGYUN 1C DEB,1999-025CGP,1999-01-01,113.94571192474531,1.6820450703879306,5.094274295843468e-05,Satellite,debris,25.0,25.0,0
1548,FENGYUN 1C DEB,1999-025CGQ,1999-01-01,41.835666554839314,1.1170237891641457,4.613759255452806e-05,Satellite,debris,25.0,25.0,0
1549,FENGYUN 1C DEB,1999-025CGS,1999-01-01,200.45992439895002,-0.566149054699132,4.9374394273783366e-05,Satellite,debris,25.0,25.0,0
1550,FENGYUN 1C DEB,1999-025CGT,1999-01-01,277.3619645645227,-1.7165232895207068,4.900043801440634e-05,Satellite,debris,25.0,25.0,0
1551,FENGYUN 1C DEB,1999-025CGU,1999-01-01,187.18242523372842,-0.06085367604567224,5.126752205058012e-05,Satellite,debris,25.0,25.0,0
1552,FENGYUN 1C DEB,1999-025CGV,1999-01-01,82.85966955199518,1.686320658094574,4.751899210671746e-05,Satellite,debris,25.0,25.0,0
1553,FENGYUN 1C DEB,1999-025CGW,1999-01-01,142.04024241673133,1.1066881903773635,4.878010119472788e-05,Satellite,debris,25.0,25.0,0
1554,FENGYUN 1C DEB,1999-025CGY,1999-01-01,71.29694391539272,1.612670539582646,4.739573544099801e-05,Satellite,debris,25.0,25.0,0
1555,FENGYUN 1C DEB,1999-025CHA,1999-01-01,175.37503110157118,0.20172703015220111,4.893170880602446e-05,Satellite,debris,25.0,25.0,0
1556,FENGYUN 1C DEB,1999-025CHB,1999-01-01,87.68294002699417,1.7290322350487326,4.7601884161557276e-05,Satellite,debris,25.0,25.0,0
1557,FENGYUN 1C DEB,1999-025CHC,1999-01-01,230.40723768317693,-1.322332726268583,5.0269812202342e-05,Satellite,debris,25.0,25.0,0
1558,FENGYUN 1C DEB,1999-025CHD,1999-01-01,90.52352646218203,1.7243273380927195,4.836353928670747e-05,Satellite,debris,25.0,25.0,0
1559,FENGYUN 1C DEB,1999-025CHE,1999-01-01,253.11951901934844,-1.6057179312675818,4.913185438211478e-05,Satellite,debris,25.0,25.0,0
1560,FENGYUN 1C DEB,1999-025CHF,1999-01-01,123.45577289620887,1.5029945290957452,4.78552047844292e-05,Satellite,debris,25.0,25.0,0
1561,FENGYUN 1C DEB,1999-025CHH,1999-01-01,34.1576451054872,0.9268046008799784,4.764073164424349e-05,Satellite,debris,25.0,25.0,0
1562,FENGYUN 1C DEB,1999-025CHJ,1999-01-01,288.8350695988862,-1.6796673258588213,4.714357238070581e-05,Satellite,debris,25.0,25.0,0
1563,FENGYUN 1C DEB,1999-025CHK,1999-01-01,357.30640437144626,-0.1939532573907188,4.702536020602919e-05,Satellite,debris,25.0,25.0,0
1564,FENGYUN 1C DEB,1999-025CHM,1999-01-01,297.5353226760977,-1.5695798548070437,4.7676470546169746e-05,Satellite,debris,25.0,25.0,0
1565,FENGYUN 1C DEB,1999-025CHP,1999-01-01,22.080687652359238,0.6039022954975507,4.742622609438826e-05,Satellite,debris,25.0,25.0,0
1566,FENGYUN 1C DEB,1999-025CHQ,1999-01-01,3.422662771361656,0.05494102631207993,4.7634317289252575e-05,Satellite,debris,25.0,25.0,0
1567,FENGYUN 1C DEB,1999-025CHR,1999-01-01,268.5797029379788,-1.7023176230560562,4.8938562327389234e-05,Satellite,debris,25.0,25.0,0
1568,FENGYUN 1C DEB,1999-025CHS,1999-01-01,4.159545460477961,-0.005965203070499581,4.698559109811758e-05,Satellite,debris,25.0,25.0,0
1569,FENGYUN 1C DEB,1999-025CHT,1999-01-01,137.3685825879035,1.2873761153712229,4.9421015372117126e-05,Satellite,debris,25.0,25.0,0
1570,FENGYUN 1C DEB,1999-025CHU,1999-01-01,204.081855855883,-0.5868946717303709,5.019928338410515e-05,Satellite,debris,25.0,25.0,0
1571,FENGYUN 1C DEB,1999-025CHV,1999-01-01,155.3255495978147,0.8004648478941783,4.9313285161288666e-05,Satellite,debris,25.0,25.0,0
1572,FENGYUN 1C DEB,1999-025CHW,1999-01-01,193.69300895276257,-0.3335646305897389,4.955139981457658e-05,Satellite,debris,25.0,25.0,0
1573,FENGYUN 1C DEB,1999-025CHX,1999-01-01,179.45232974610937,0.06014333740986158,5.1559897825652676e-05,Satellite,debris,25.0,25.0,0
1574,FENGYUN 1C DEB,1999-025CHY,1999-01-01,157.11594467090163,0.720494694102355,4.9359399314306e-05,Satellite,debris,25.0,25.0,0
1575,FENGYUN 1C DEB,1999-025CJA,1999-01-01,188.33886578531386,-0.17235829667704589,4.94239612277928e-05,Satellite,debris,25.0,25.0,0
1576,FENGYUN 1C DEB,1999-025CJB,1999-01-01,303.9993237635896,-1.45154756525457,4.705591127382398e-05,Satellite,debris,25.0,25.0,0
1577,FENGYUN 1C DEB,1999-025CJC,1999-01-01,166.9698228760688,0.430621882094731,4.8469016535337837e-05,Satellite,debris,25.0,25.0,0
1578,FENGYUN 1C DEB,1999-025CJD,1999-01-01,127.83698239393357,1.4411639644847247,4.9562391439300384e-05,Satellite,debris,25.0,25.0,0
1579,FENGYUN 1C DEB,1999-025CJF,1999-01-01,103.0871808709465,1.68051155145658,4.903394752036541e-05,Satellite,debris,25.0,25.0,0
1580,FENGYUN 1C DEB,1999-025CJG,1999-01-01,348.1935215158132,-0.4053306596600834,4.536423460931793e-05,Satellite,debris,25.0,25.0,0
1581,FENGYUN 1C DEB,1999-025CJH,1999-01-01,253.76142636244228,-1.6162083470741802,5.183995986043377e-05,Satellite,debris,25.0,25.0,0
1582,FENGYUN 1C DEB,1999-025CJJ,1999-01-01,28.458680716576534,0.6903632368721916,4.783498829245576e-05,Satellite,debris,25.0,25.0,0
1583,FENGYUN 1C DEB,1999-025CJM,1999-01-01,188.10926467333314,-0.20023806857392049,4.908441006390672e-05,Satellite,debris,25.0,25.0,0
1584,FENGYUN 1C DEB,1999-025CJN,1999-01-01,224.03422053372142,-1.1553475692143769,4.757758234521813e-05,Satellite,debris,25.0,25.0,0
1585,FENGYUN 1C DEB,1999-025CJP,1999-01-01,13.423519853462649,0.26042792695807865,4.5893324647618836e-05,Satellite,debris,25.0,25.0,0
1586,FENGYUN 1C DEB,1999-025CJQ,1999-01-01,43.217346695859455,1.0438499690485017,4.639152853811824e-05,Satellite,debris,25.0,25.0,0
1587,FENGYUN 1C DEB,1999-025CJR,1999-01-01,23.277453458887102,0.6394400829876942,4.8244146227094934e-05,Satellite,debris,25.0,25.0,0
